ID,question,knowledge concept,option,answer,image_path,knowledge concept description
2steps_206,"As shown in the diagram, a largest possible square is drawn inside a circle with a radius of 2 cm. The area of the square is what fraction of the area of the circle?",Area of Squares;Area of Circles,A. π/2; B. 2/π; C. 4/π; D. No correct answer,B,extracted_images/206-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_207,"If the area of the shaded part in the diagram is 16 square centimeters, which of the following expressions is correct?",Area of Squares,A. (R^2 - r^2) = 32; B. (R^2 - r^2) = 16; C. (R - r) = 16; D. No correct answer,B,extracted_images/207-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_207,"If the area of the shaded part in the diagram is 16 square centimeters, what is the area of the annulus in the diagram?(π = 3.14)",Area of Circles,A. 50.24 square centimeters; B. 64 square centimeters; C. 56.24 square centimeters; D. 25.12 square centimeters; E. No correct answer,A,extracted_images/207-2.png,"Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_207,"If the shaded area in the diagram is 16 square centimeters, then the area of the annulus in the diagram is (    ).",Area of Squares;Area of Circles,A. 50.24 square centimeters; B. 64 square centimeters; C. 56.24 square centimeters; D. 25.12 square centimeters; E. No correct answer,A,extracted_images/207-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_208,"As shown in the diagram, if the area of the shaded part is 20 square centimeters, which of the following expressions is correct?",Area of Squares,A. R^2 - r^2 = 20; B. (R^2 - r^2)π = 10; C. (R - r) = 16; D. No correct answer,A,extracted_images/208-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_208,"As shown in the diagram, the area of the colored part is 20 square centimeters. What is the area of the annulus in square centimeters?",Area of Circles,A. 20π; B. 40π; C. 200π; D. No correct answer,A,extracted_images/208-2.png,"Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_208,"As shown in the diagram, the area of the colored part is 20 square centimeters. The area of the annulus is (    ) square centimeters.",Area of Squares;Area of Circles,A. 20π; B. 40π; C. 200π; D. No correct answer,A,extracted_images/208-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_209,"As shown in the diagram, there is a quarter-circle inside a square. If the area of the square is 4 cm², what is the side length of the square in cm?",Area of Squares,A. 1; B. 2; C. 3; D. No correct answer,B,extracted_images/209-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_209,"As shown in the diagram, there is a quarter-circle inside a square. If the side length of the square is 2 cm, then the area of the shaded part is (    ) cm².",Area of Sectors,A. π; B. 2π; C. 3π; D. 4π; E. No correct answer,A,extracted_images/209-2.png,"Area of Sectors:
1. Since the area of a sector with a central angle of 360° is the area of the circle, S = πr², the area of a sector with a central angle of n° is: S = nπr² ÷ 360.
2. There is another formula for the area of a sector: S = 1/2 lr, where l is the arc length and r is the radius. The arc length l = nπr ÷ 180
3. Generally, π is taken as 3.14."
2steps_209,"A square contains a quarter-circle inside it. Given that the area of the square is 4 cm², the area of the shaded part is (    ).",Area of Squares;Area of Sectors,A. π; B. 2π; C. 3π; D. 4π; E. No correct answer,A,extracted_images/209-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Sectors:
1. Since the area of a sector with a central angle of 360° is the area of the circle, S = πr², the area of a sector with a central angle of n° is: S = nπr² ÷ 360.
2. There is another formula for the area of a sector: S = 1/2 lr, where l is the arc length and r is the radius. The arc length l = nπr ÷ 180
3. Generally, π is taken as 3.14."
2steps_210,"As shown in the diagram, if the area of a square is 100 square meters, what is the length of each side of the square in meters?",Area of Squares,A. 1; B. 10; C. 100; D. No correct answer,B,extracted_images/210-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_210,"As shown in the diagram, given that the side length of the square is 10 meters, the area of the circle is (    ) square meters.",Area of Circles,A. 526; B. 314; C. 628; D. 157; E. No correct answer,A,extracted_images/210-2.png,"Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_210,"As shown in the diagram, the area of the square is 100 square meters. The area of the circle is (    ) square meters.",Area of Squares;Area of Circles,A. 526; B. 314; C. 628; D. 157; E. No correct answer,B,extracted_images/210-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_211,"As shown in the diagram, if the shaded is 4 cm², what is its side length (in cm)?",Area of Squares,A. 1; B. 2; C. 4; D. No correct answer,B,extracted_images/211-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_211,"As shown in the diagram, the area of the shaded small square is 4 cm², and its side length is known to be 2 cm. What is the area of the circle in the diagram (in cm²)?(π = 3.14)",Area of Circles,A. 12.56; B. 6.28; C. 50.24; D. 25.12; E. No correct answer,A,extracted_images/211-2.png,"Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_211,"As shown in the diagram, the shaded area is 4 cm². The area of the circle in the diagram is (    ) cm².(π = 3.14)",Area of Squares;Area of Circles,A. 12.56; B. 6.28; C. 50.24; D. 25.12; E. No correct answer,A,extracted_images/211-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Area of Circles:
1. The area of a circle = pi × radius × radius. S = πr² = π( d/2 )²
2. Generally, π is taken as 3.14."
2steps_212,"As shown in the diagram, each small square has an area of 4 cm². What is the side length of each small square?  ",Area of Squares,A. 4 cm; B. 3 cm; C. 2 cm; D. No correct answer,C,extracted_images/212-1.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two."
2steps_212,"As shown in the diagram, if the side length of each small square is 2cm, what is the perimeter of the bolded shape in the diagram (    ) cm?",Observing Figures,A. 12cm; B. 24cm; C. 28cm; D. 6cm; E. No correct answer,C,extracted_images/212-2.png,"Observing Figures:
1. Count or identify various shapes within a plane figure. For example, by observing the length and number of smaller unit shapes, you can determine the side length or area of a larger shape."
2steps_212,"In the diagram below, each square has an area of 4 cm². The perimeter of the bolded shape is (    ).",Area of Squares;Observing Figures,A. 12 cm; B. 24 cm; C. 28 cm; D. 6 cm; E. No correct answer,C,extracted_images/212-multi.png,"Area of Squares:
1. The area of a square is equal to the square of its side length: S = a * a.
2. The area of a square is equal to the square of the length of its diagonal divided by two.
Observing Figures:
1. Count or identify various shapes within a plane figure. For example, by observing the length and number of smaller unit shapes, you can determine the side length or area of a larger shape."
2steps_213,"The rectangle ABCD is as shown in the figure below. The coordinates of points B and C are marked on the diagram. Given that the area of the rectangle is 6cm2, the length of CD is ( )cm.",Area of Rectangles,A. 2; B. 3; C. 4; D. 5; E. No correct answer,A,extracted_images/213-1.png,"Area of Rectangles:
1. The area of a rectangle is equal to its length × width, expressed as: S = ab."
2steps_213,"As shown in the diagram, point B is represented by (2, 2), and point C is represented by (5, 2). The length of CD is marked in the diagram. What is the position of point D?",Representing Positions Using Ordered Pairs,"A. (4, 5); B. (5, 4); C. (2, 2); D. No correct answer",B,extracted_images/213-2.png,"Representing Positions Using Ordered Pairs:
1. Definition of an Ordered Pair: An ordered pair is a combination of two numbers, typically used to represent the position of a point in a Cartesian coordinate system. The two numbers in the ordered pair represent values on different directions or axes.
2. Composition of an Ordered Pair: In an ordered pair (x, y), the first number x represents the column number, which is the horizontal position; the second number y represents the row number, which is the vertical position. This notation follows the ""horizontal first, then vertical"" convention.
3. Notation of an Ordered Pair: When using an ordered pair to represent a point's position, the numbers or letters representing the column and row need to be enclosed in parentheses, for example, (2, 5) represents the position at column 2, row 5.
4. Uniqueness of an Ordered Pair: Each ordered pair uniquely determines a position, and conversely, a position can be uniquely represented by an ordered pair."
